Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2012","2012","t","1888","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2013","2013","t","3192","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2014","2014","t","3194","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2015","2015","t","2325","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2016","2016","t","2682","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2017","2017","t","1356","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2018","2018","t","2079","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2019","2019","t","1285","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2020","2020","t","3947","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2021","2021","t","3546.4","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","01520.01","Cassava, fresh","2022","2022","t","855","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1961","1961","t","1120000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1962","1962","t","1055000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1963","1963","t","1140000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1964","1964","t","985000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1965","1965","t","1300000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1966","1966","t","900000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1967","1967","t","1063000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1968","1968","t","930000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1969","1969","t","1400000","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1970","1970","t","2578000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1971","1971","t","2417000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1972","1972","t","2650400","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1973","1973","t","2131900","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1974","1974","t","2349900","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1975","1975","t","2992100","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1976","1976","t","2837800","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1977","1977","t","2993400","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1978","1978","t","2028400","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1979","1979","t","1294000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1980","1980","t","2072000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1981","1981","t","3034000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1982","1982","t","3127000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1983","1983","t","3239000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1984","1984","t","2969000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1985","1985","t","2699565","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1986","1986","t","2900000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1987","1987","t","3101000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1988","1988","t","3271000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1989","1989","t","3568376","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1990","1990","t","3420000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1991","1991","t","3229000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1992","1992","t","2896000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1993","1993","t","3139000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1994","1994","t","2080000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1995","1995","t","2224000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1996","1996","t","2245000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1997","1997","t","2291000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1998","1998","t","3204000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","1999","1999","t","4875000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2000","2000","t","4966000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2001","2001","t","5265000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2002","2002","t","5373000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2003","2003","t","5450000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2004","2004","t","5500000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2005","2005","t","5576000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2006","2006","t","4926000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2007","2007","t","4973000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2008","2008","t","2875619","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2009","2009","t","2952171","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2010","2010","t","3017118","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2011","2011","t","2712000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2012","2012","t","2806000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2013","2013","t","2979000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2014","2014","t","2812721","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2015","2015","t","2727487","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2016","2016","t","2728988","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2017","2017","t","2729260","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2018","2018","t","4390231","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2019","2019","t","2660000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2020","2020","t","2084000","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2021","2021","t","2257790","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","01520.01","Cassava, fresh","2022","2022","t","2184705.95","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1961","1961","t","2800000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1962","1962","t","2900000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1963","1963","t","3000000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1964","1964","t","3100000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1965","1965","t","3200000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1966","1966","t","3300000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1967","1967","t","3500000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1968","1968","t","3600000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1969","1969","t","3500000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1970","1970","t","3427992","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1971","1971","t","3192172","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1972","1972","t","3475004","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1973","1973","t","3770444","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1974","1974","t","4179276","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1975","1975","t","5480036","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1976","1976","t","4728000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1977","1977","t","5392000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1978","1978","t","5008000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1979","1979","t","5644000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1980","1980","t","4828000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1981","1981","t","5824000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1982","1982","t","6632000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1983","1983","t","7868000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1984","1984","t","7576000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1985","1985","t","8208000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1986","1986","t","8124000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1987","1987","t","6837600","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1988","1988","t","6944000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1989","1989","t","6896000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1990","1990","t","7792000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1991","1991","t","7460000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1992","1992","t","7112000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1993","1993","t","6832800","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1994","1994","t","7209200","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1995","1995","t","5968800","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1996","1996","t","5993600","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1997","1997","t","5704000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1998","1998","t","5274990","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","1999","1999","t","5386130","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2000","2000","t","5342110","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2001","2001","t","4336370","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2002","2002","t","5176140","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2003","2003","t","3962090","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2004","2004","t","4440590","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2005","2005","t","5539160","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2006","2006","t","6158300","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2007","2007","t","5198934","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2008","2008","t","5392358","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2009","2009","t","5916440","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2010","2010","t","4547940","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2011","2011","t","4646523","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2012","2012","t","5462454","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2013","2013","t","4755160","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2014","2014","t","4992759","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2015","2015","t","5886440","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2016","2016","t","5201451.35","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2017","2017","t","4025265","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2018","2018","t","8372217","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2019","2019","t","8184093","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2020","2020","t","7088393.74","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2021","2021","t","6150411.4","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01520.01","Cassava, fresh","2022","2022","t","6354438.68","I","Imputed value",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1961","1961","t","339223","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1962","1962","t","322805","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1963","1963","t","342388","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1964","1964","t","311697","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1965","1965","t","301423","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1966","1966","t","320000","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1967","1967","t","315563","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1968","1968","t","340880","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1969","1969","t","309847","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1970","1970","t","317197","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1971","1971","t","322724","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1972","1972","t","318170","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1973","1973","t","272050","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1974","1974","t","292987","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1975","1975","t","317393","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1976","1976","t","294622","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1977","1977","t","304386","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1978","1978","t","303944","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1979","1979","t","315140","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1980","1980","t","312114","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1981","1981","t","327488","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1982","1982","t","301318","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1983","1983","t","324733","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1984","1984","t","330646","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1985","1985","t","310344","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1986","1986","t","312909","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1987","1987","t","317776","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1988","1988","t","327648","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1989","1989","t","348323","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1990","1990","t","301647","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1991","1991","t","381069","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1992","1992","t","327504","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1993","1993","t","320180","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1994","1994","t","284984","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1995","1995","t","299233","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1996","1996","t","336342","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1997","1997","t","408992","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1998","1998","t","519044","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","1999","1999","t","593996","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2000","2000","t","570564","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2001","2001","t","605537","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2002","2002","t","520711","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2003","2003","t","545253","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2004","2004","t","511444","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2005","2005","t","531304","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2006","2006","t","489047","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2007","2007","t","416914","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2008","2008","t","469589","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2009","2009","t","364468","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2010","2010","t","374430","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2011","2011","t","484240","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2012","2012","t","371915","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2013","2013","t","368131","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2014","2014","t","357876","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2015","2015","t","389197","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2016","2016","t","340035.42","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2017","2017","t","458404","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2018","2018","t","497533","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2019","2019","t","399314","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2020","2020","t","415146.63","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2021","2021","t","408178.22","I","Imputed value",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","01520.01","Cassava, fresh","2022","2022","t","378873.44","I","Imputed value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1961","1961","t","964640","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1962","1962","t","1196405","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1963","1963","t","1253406","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1964","1964","t","1150000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1965","1965","t","1040000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1966","1966","t","1000000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1967","1967","t","982000","E","Estimated value",""
